comment_text,toxic,severe_toxic,obscene,threat,insult,identity_hate
আপনারা শেয়ার বাজার নিয়ে কিছু লিখছেন না কেন...?  নাকি শেয়ার বাজার চাপা দিতেই এই গুজবকে বেশি বেশি করে প্রচার করছেন...?,0,0,0,0,0,0
ভালো,0,0,0,0,0,0
"অভিনন্দন টিম টাইগারদের।  বিশ্বকাপ থেকে বিশাল এক শিক্ষা নিয়ে। দুর্দান্ত বেটিং বোলিং ফিল্ডিংয়ের কারিশমা দেখিয়ে লঙ্কানদের ৩১৫ রানের টার্গেটকে উড়িয়ে দিয়ে ৯১ রানের বিশাল এক আনন্দময় জয় এনে দেওয়ার জন্য। আমরা আবারও কৃতজ্ঞতা প্রকাশ করে আন্তরিক ভাবে  অভিনন্দন জানাচ্ছি। বিশেষ করে তামিম কে,,, তাঁর ১৬৭ রানের এমন মুগ্ধকর বেটিং কভু ভুলিবার নহে""😡",1,0,0,0,0,0
ভচ মারশাফির স্থলাভিষিক্ত হয়েছে ভচ(জাতীয় ভাতিজা) তামিম ইকবাল।তিনি বীর উত্তমের খেতাব প্রাপ্ত(এক হাতে ব্যাট করে)তাইতো তিনি জিরোতে আউট হলেও জাতি তার নাম স্বর্ণাক্ষরে লিখে রাখবে😆😆😆😆,0,0,0,0,0,0
"এখন তামিম ইকবাল সংবাদ সম্মেলনে বলবে : অামরা ৩০-৪০ রান বেশি দিয়ে ফেলেছি। শুরুতে অামরা ওদের চাপে রাখতে পারিনি। অাগামি ম্যাচে অামরা ঘুরে (কোন দিকে???) দাঁড়াবো! সেই সাথে প্রধানমন্ত্রীর হস্তক্ষেপ কামনা করছি। তিনি যেন অামাদেরকে জেতার জন্য নির্দেশ দেন, অামরা তাঁর নির্দেশের অপেক্ষায় অাছি!!!",1,0,0,0,1,0
ভচ পীরবাবা মাছরাফির জায়গায় আরেক দানব বীর মুক্তিযোদ্ধা সফিউল্লাহ্😂 সাকিবের জায়গায় আরেক বর্ছচেরা অলরাউন্ডার মিরাজ😂 অধিনায়ক ড্রিচিং চিং তামিম😂 কোচ মার মার কুটে সুজন😂 অপেনার বিগত ৬০ ম্যাচে ধারাবাহিক গড়ে অসাধারণ পার্রফম্যান্স করা চুম্মা চুমাইয়া চরকার😂 এই টিম এই যাবৎকালের বাংলাদেশের সেরা টিম😂 জয় পায়নি শুধু গভীর রাতের দোয়ার অভাবে😂,0,0,0,0,0,0
জার্সির কালারের সাথে পারফরম্যান্স একেবারে নিখুঁত মিল,1,0,0,0,0,0
তামিম ইকবালকে বলছি। কিভাবে ব্যাটিং করতে হয় তা মুস্তাফিজুরের কাছ থেকে শিখে নেন। আর প্রধান নির্বাচকের পদ হতে আকরাম খানকে এখনি সরিয়ে দেয়া হোক। তার কোন যোগ্যতা নাই! তামিমের ক্যাপ্টেন্সি অপরিপক্ক।তিন তো বরাবরি ফর্মে নেই। তাকে দলে নিলো কি করে?,1,0,0,0,0,0
"আমরা বাঙ্গালী জাতি খুবই উদার মনের, তাই কারো বিদায়ে অখুশি রাখি না 😆। তাই বলে এটাকে কেউ দূর্বলতা ভাবলে চরম মূল্য দিতে হবে বলে রাখলুম🙄 হুম।",1,0,0,0,0,0
"এভার বুঝতে পারছেন তো সেদিন বৃষ্টি আমাদের এক পয়েন্ট দিয়েছিল,,, যদিও আমরা কোন কাজে লাগাতে পারি নাই,,  যারা তখন গাড়তেড়া ছিলেন বুঝে নেন,,",0,0,0,0,0,0
"আমার দেখা একজন নিরহংকার প্লেয়ার ক্রিকেট থেকে বিদায় নিতে চলেছেন...😥 যিনি ছয় খেলেও হাসেন আবার উইকেট পাইলেও হাসেন,,,,😍 কমবেশি সবারই  একজন খুব ভাল প্লেয়ার।। আজ তার আন্তর্জাতিক...# ODI এর শেষ ম্যাচ  ভাল থাকবেন লিজেন্ড।।। 😍😍",1,0,0,0,1,0
"তামিম(ডট বাবা)কোন দিক দিয়ে,কিসের জন্যে অধিনায়কত্ব করে🤔 মুশফিক ভাই ডিজার্ব ইট।",1,0,0,0,0,0
"বাংলাদেশের যে কোনো লোকাল ক্লাবের ফিল্ডিংও জাতীয় দলের থেকে ভাল,আর মাহমুদউল্লাহ থাকার পরেও তামিম কে ক্যাপ্টেন করা বোকামি",1,0,0,0,0,0
"সত্যিই এরা পারে ও বটে, একের পর এক ম্যাচ হারে, তারপর বলে এটা থেকে শিখলাম, ইনশাআল্লাহ পরের বার আমরা ভালো খেলবো আর জিতবো। আর একটা অজুহাত ""তুই পারবি""... বাঘ কতদিন এইরকম বেড়াল হয়ে থাকবে?",1,0,0,0,0,0
মালিঙ্গার সাথে তামিমকেও অবশরে পাঠানো দরকার ছিলো....,0,0,0,0,0,0
"তামিম কে কেন কেপ্টেন সি দেওয়া হলো, বুঝলাম না,,, বিশ্বকাপে ফ্লপ এখানে ফ্লপ,, কখন কাকে দিয়ে বল করায়, কোথায় ফিল্ডার সাজায়,  সব অগোছালো অবস্থা। মনে হয় বাংলাদেশের খেলার মধ্যে রাজনীতি ডুকছে।",1,0,0,0,0,0
অাইস‌িসি র উচ‌িত বাংলাদ‌েশের ওয়ানড‌ের মর্যাদা ক‌েড়ে ন‌েওয়া,1,0,0,0,0,0
"খেলা শুরুর আগে বাংলাদেশ ..... আমরা এখন কোন টিমকে ভয় করি না।  আমরা ভয় ডরহীন ক্রিকেট খেলবো।  আমাদের হারানোর কিছু নেই। প্রতিপক্ষ টিমই চাপে থাকবে। বাংলাদেশ যে টিমের সাথেই খেলা খেলুক না কেন, সর্বদা প্রতিপক্ষ টিম চাপে থাকে কেন ভাই? এসব কথা শুনলে কি যে করতে মন চাই?",1,0,0,0,0,0
ভাগ্যেস বিশ্বকাপে বাংলাদেশ-শ্রীলংকা ম্যাচটা বৃষ্টির কারনে বাদ গিয়েছিল।। তা''না হলে আরো আগে বাদ পড়তাম!!!!!! ভাভাগো বাভা!!!!!,0,0,0,0,0,0
এক মাশরাফি  সাকিব ছাড়া এই অবস্থা।।।অনেকে বলে মাশরাফি কে দিয়ে হবে না।।।।আসলে ম্যাশ মাঠে থাকা মানেই।।।অন্য কিছু।।।সবাই কে দিয়ে সব হয় না।।।,1,0,0,0,1,0
শুধুমাত্র এক‌টি ম্যাচ দিয়ে যারা অধিনায়কত্বের যোগ্যতা বিবেচনা করে তারা ছাগলের তিন নাম্বার বাচ্চা। 🐏😁😁😁,0,0,0,0,0,0
"সৌম্যকে কখনো ৩০/৩৫ রানের বেশি রান করতে দেখি নাই, মিঠুনকে কেন দলে নেয়",1,0,0,0,0,0
শ্রীলঙ্কায় কুপোকাত বাংলাদেশ 🇧🇩 মালিঙ্গার বিদায়র্থে ইচ্ছাকৃত হারল বাংলাদেশ :-P,0,0,0,0,0,0
আমার মনে হয় আজকে বাংলাদেশ এলোমেলো হয়ে গেছে আশা করি সামনে ম্যাচে ফিরে আসবে নিজেদের ছন্দে।,1,0,0,0,1,0
বোটকা তামিমের পরিবর্তে যদি খাম্বা চোর জিয়াকে ক্যাপ্টেন বানিয়ে পাঠানো হতো লংকার মাটিতে তাহলে আজকে টাইগারদের এমন বিড়াল হতে হতো না।,1,0,0,0,0,0
"বাংলাদেশ গু হারা হারলো সে খবর নাই, আইছে খেলনা বেচতে!",0,0,0,0,0,0
"ইন্না ইল্লাহি ওয়া ইন্না ইলাইহি রাজিউন মায়ের প্রতি সন্তানের ভালোবাসা, মহান আল্লাহ উভকে জান্নাত নসিব করুন আমিন",0,0,0,0,0,0
ইন্না লিল্লাহি ওয়া ইন্না ইলাহি রাজিউন আল্লাহ তাদের বেহেশত নসিব করুক আমীন,0,0,0,0,0,0
খুব দুঃখের বিষয় তাদের বেহেশতে নসিব হোক।,0,0,0,0,0,0
হে অাল্লাহ উভয়কেই  দয়া করে জান্নাতুল ফেরদৌসের অধিকারীরুপে কবুল কর,0,0,0,0,0,0
ইন্না নিল্লাহে ওয়া ইন্না ইলাইহি রাজিউন আল্লাহ তুমি  মা মেয়ে দুজনকে জান্নাতের সর্বোচ্চ মর্যাদা দান করুন আমিন।,0,0,0,0,0,0
আল্লাহ তাআলা তার সহায় হোন।আমিন।,0,0,0,0,0,0
আল্লাহ তায়ালা কখন কার কাছে মালাকুল মউতকে পঠাবেন তা তিনিই ভালো জানেন সুতরাং আমাদের সবার মৃত্যুর জন্য প্রস্তুত থাকা উচিত।,0,0,0,0,0,0
আল্লাহ তাদের বেহেশত নসিব করুক সবাই বলি আমিন,0,0,0,0,0,0
"আহা! কি বেদনাদায়ক,,  মার শোকে নিজেও চলে গেলেন,,  আল্লাহ জান্নাত নসিব করুক",0,0,0,0,0,0
আমিন,0,0,0,0,0,0
আল্লাহ তাআলা তার সহায় হোন।আমিন।,0,0,0,0,0,0
অাল্লাহতালা ওনাদের দুই জনকে জান্নাতবাসী দান করুক অামিন।,0,0,0,0,0,0
আল্লাহ তাদের বেহেশত নসিব করুক সবাই বলি আমিন,0,0,0,0,0,0
"খুব দুঃখজনক,  তাদের বেহেশতে নসিব হোক ।",0,0,0,0,0,0
বৃষ্টি তে এই স্পট বন্ধ রাখা উচিত।,0,0,0,0,0,0
দুঃখ জনক খবর ইননানিললাহি ওয়া ইন্না ইলাহি রাজিউন,0,0,0,0,0,0
একটু সাবধানতা অবলম্বন করলে হইতো এমনটা হতোনা।  আমরা প্রায়শই ঝর্ণায় যায় কিন্তু কোথাও রিক্স নিয়ে কিছু করিনা। বিপদ দেখলে ঝর্ণার উপরে উঠার চেষ্টা করিনা। যদিও বিপাদ বলে কয়ে আসেনা,1,0,0,0,0,0
জামাত-শিবিরের ষড়যন্ত্র,0,0,0,0,0,0
ঝরনার নামকরন ওর নামে হোক,0,0,0,0,0,0
যেখানটাতে আমরা বারবার হোচট খেয়েছিলাম। আল্লাহ আমাদের হেফাজত করেছেন। আল্লাহ যে ভাইটিকে ক্ষমা করেন।,0,0,0,0,0,0
বৃষ্টির দিনে ঝর্ণা টা মৃত্যুপাদে পরিনত হয়...,0,0,0,0,0,0
বিমানকর্মীদের ৮৫ থেকে ১০০% ছাড়ে বিমানের টিকিট দেওয়ার নীতি যৌক্তিক বলে মনে করেন কি?,1,0,0,0,1,0
তাদের বাপ দাদার ১৪গুষ্টিকে ফ্রিতে ভ্রমনের সুযোগ দেয়া হোক,0,0,0,0,0,0
"আপনি যে সংস্থায়ই জব করেন, সেখানে আপনার জন্য বিশেষ কিছু ফ্যাসিলিটি থাকবেই, সেখানে বিমানকর্মীরা কেন বঞ্চিত হবে! এটা তাদের প্রাপ্য।",0,0,0,0,0,0
"বরাবরের মত ""না"" ভোট দিছি",1,0,0,0,0,0
হ্যাঁ।অবশ্যই।পৈত্রিক সম্পত্তি।যেমন খুশি তেমন মারান।কেউ তো কিছু  বলবে না।,0,0,0,0,0,0
কার মনে করা না করা এতে বিমানের কি যায় আসে?,0,0,0,0,0,0
প্রিয় প্রথম আলো আপনারা এইসব পোল ক্রিয়েট করেন জনমত নেন এই সব পোল রেজাল্ট গুলা কি সংস্লিস্ট কর্তৃপক্ষের কর্ণ কূহরে প্রবেশ করে না লোক দেখানো।,1,0,0,0,0,0
"অবশ্যই, কেন নয়? সরকারি চাকুরেদের জন্যই তো সব, সরকারের সকল ভাবনা তাদের নিয়েই, তো এটাই বা বাদ যাবে কেন?",0,0,0,0,0,0
"এটা জনগণের টাকায় কেনা, অপচয় কেন হবে?",1,0,0,0,0,0
গোটা দেশ টাই দেয়ে দিলে কি প্রথম আলোর কোনো প্রবলেম হবে।।।????,1,0,0,0,0,0
এই দেশে কোন নিয়ম টা ঠিক আছে?,1,0,0,0,0,0
"ভালোত, এখন আর যাত্রীর দরকার হবেনা নিজেদের চৌদ্দ গোষ্ঠি নিয়ে শুধু ঘোরেবেড়াবে।",1,0,0,0,1,0
"বাদ বাকি  টাকা কার বাপের, বিমান কি লাভ জনক সংস্থা, প্রতি বছর লোস দিচ্ছে, টাকা কি বলদের গোয়া দিয়ে পরে,",0,0,0,0,0,0
ভোট দিয়ে লাভ কি? এটার প্রতিফলন আপনারা ফেলতে পারেন না।,0,0,0,0,0,0
ঘরের ইদুর ঘরের বেড়া কাটার মতো।,0,0,0,0,0,0
সোনার বাংলা,1,0,0,0,0,0
স্টক-এ পর্যাপ্ত পরিমাণ বাঁশ আছে তো? 🤨,0,0,0,0,0,0
"""দেবে"" কি করে??? দাদারা কি বাঁশ দেবে????",0,0,0,0,0,0
ভালো খবর,1,0,0,0,0,0
আমি বাংগালীর মানসিক সুস্হতায় সন্দিহান,0,0,0,0,0,0
ছাঁইয়ের বসতা দিয়ে,0,0,0,0,0,0
কি দরকার ছিল? রেল যখন গরুর গাড়ির গতিতে নেমে এসেছে।,0,0,0,0,0,0
দেবে কি রি??,0,0,0,0,0,0
বাঁশ দিয়ে বালু দিয়ে রেল মেরামত ইতিহাসে বাংলাদেশেই আছে,0,0,0,0,0,0
তাও আবার বস্তা দিয়ে,1,0,0,0,0,0
"কোটি টাকার ম্যাকাপ বাক্স গুলো দিয়ে আসেন, দেখবেন আগের মত আমাগো মারে ফকফকা লাগবে 🤣🤣",1,0,0,0,0,0
আপনাকে তো জাতি চিনতে পারছে! সমস্যা কি?,1,0,0,0,0,0
"আগে থেকেই এসব বলে রাখছেন, যাতে ম্যাডাম বের হলে না চেনার ভান করে সটকে পড়তে পারেন।",1,0,0,1,0,0
একদিন হয়ত হাসিনার অবস্থা এর চেয়েও করুণ হবে! সেইদিন দেখার অপেক্ষায় রইলাম!,0,0,0,0,0,0
"মাশরাফি ভাইয়ের বেঈমান পা দুইটারে কেটে আমার পা যদি দিতে পারতাম সবাইকে বলে বেড়াতাম ""আমি একজন বীরশ্রেষ্ঠকে বাংলায় আবার চলতে সাহায্য করেছি""",0,0,0,0,0,0
সত্যিই বেদনাদায়ক। কারও অসুস্থ নিয়ে উপহাস করতে নাই আল্লাহ্ নারাজ হয়। হয়তো আপনার ও এমন পরিস্থিতি আসতে পারে কখনো না কখনোই। তাই সাবধান।,0,0,0,0,0,0
ওনার সবকিছু যদি সংযত থাকত । তা হলে ওনাকে আজ এ অবস্থায় দেখা হত না।তার জন্য দায়ী তিনি সয়ং ।,1,0,0,0,0,0
শেষ বয়সে গুনার থেকে বেচে যাচছে।।। চিনার দরকার নাই।মরনের পরে কি হিসাব নিকাস হবে।তার চিনতা করো।।।,1,0,0,0,0,0
চিনতে না পারারই তো কথা! জেলখানায় মেকআপ এবং ভ্রুপ্লাগের সুযোগ নাই! অনুমতি নাই কালা পানি পান করারও!,1,0,0,0,0,0
আল্লাহর দরবারে দোয়া করেন ম্যাডাম এখনো বেচে আছে। আপনার মত মহাসচিব যেই দলে আছে সেই দলের ম্যাডামের চেহারা ভাল থাকবে কি করে।,0,0,0,0,0,0
উনাকে দেখার প্রয়োজন নেই।,1,0,0,0,0,0
"বুজছি, বঙ্গবন্ধুর স্নেহ পাইয়া জাতীয়তাবাদী আম্মা ৪৮ বছর পূর্বের বয়স ফিইরা পাইছে মনে হয়!",0,0,0,0,0,0
এইখানে যে সমস্ত মানুষ রুপি শয়তান গুলো তাদের মায়ের বয়সী একজন সাবেক প্রাইম মিনিস্টার কে নিয়ে বাজে উক্তি করেছে তারা তাদের গর্ভধারিনী মাকে নিয়ে   বাজে কমেন্ট করতে  অথবা নিজের মাকে নিয়ে বাজে ধারণা নিজেদের মধ্যে পোষণ করতে দ্বিধাবোধ করবে না।,1,0,0,0,1,0
এমন মহাসচিব দলের থাকলে ম্যাডুম কে চেনা যাবে থাক দুরের কথা  কয়েকদিন পর বেচে আছে না মইরা গেছে কেহ খোঁজ ও নিব না কেউ বুঝতে পেরেছ কাকরল।,0,0,0,0,0,0
আপনাদের'ত চেনা যায়!,1,0,0,0,0,0
মেদামের ছেলেরে বলেন দেশে এসে তার আম্মাকে দেখে যেতে।😏😏😏  লন্ডন থেকে নতুন মেকআপ বক্স সাথে নিয়া আসতে বইলেন।😎😎,0,0,0,0,0,0
আর আপনারা হাওয়া লাগাইয়া ঘুমায়া থাকেন😕😕😕,1,0,0,0,0,0
"অশুবিধা কি? বাইরে আপনারাতো নাদুশ নুদুস আছেন। বনভোজন স্টাইলের সমাবেশের মত তামাশা চলছে, জেলায় জেলায় ভ্রমন হাওয়া বদল চলছে।",1,0,0,0,0,0
আপনার চােখের সমস্যা আছে মহা সচিব,1,0,0,0,0,0
"শুনেছি হাসিনার নাকি ক্যন্চার হইছে। নমরুদ,ফেরাউনের মত পরিনতি কি হাসিনার জন্য অপেক্ষা করছে? কারো প্রতিহিংসায় ধ্বংস করতে চাইলে নিজেই ধ্বংস হয়ে যায়।আল্লাহ্ সবাইকে বোঝার তৌফিক দান করুন।",1,0,0,0,0,0
"কর্মীদের মুরোদ নেই,মহাসচিবের দোষ দিয়ে লাভ কি? মহাসচিব ত দলে একটা পুতুল।তাকে ক্ষমতা দেয়া আছে কতটুকু?",1,0,0,0,0,0
বয়স হয়ে গেছে চেনার দরকার কি?,1,0,0,0,0,0
কেনো মেক আপা করে নাই ...?????????,1,0,0,0,1,0
ও বাবা রে বেগুন জিয়া আবার ম্যাঠাম হইলো কবে থেকে আপনার ম্যাঠাম কি ম্যাডাম বানান জানে কাকু?,1,1,0,0,1,0
ফকু  তুই চিনলি ক্যামনে?,1,1,0,0,1,0
"আপনার মতো হিজড়া,অপদার্থ মহাসচিব যে দলে আছে,সে দলের ম্যাডামের এমন অবস্থাই হবে।",1,0,0,0,0,0
বয়স কী কম হইছে নাকি 😄  ?   আর আগে যে ভাবে কসমেটিক্স ব্যবহার করছে সেই গুলোর খারাপ প্রভাব পরছে এখন   ।,1,0,0,0,0,0
চেনা যাবেনা কেন বুরু কাটা দেখলেই তো চেনা যাবে।,0,0,0,0,0,0
আপনার চােখের সমস্যা আছে মহা সচিব,1,0,0,0,0,0
"না চিনারই কথা,ম্যাডাম তো আর আগের মত মেকআপ করেনা।😂😂",1,0,0,0,0,0
চাদে দেখা গেলে সবাই চিনবে,1,0,0,0,0,0
"কেমনে পারবো, আগের মতো হয়তো সং সাজে না তাই, আর কত",0,0,0,0,0,0
"আমার অনেক দিনের শখ, এমন একটি বাগান আমার থাকবে",0,0,0,0,0,0
আপনার থেকে গাছ কিভাবে সংগ্রহ করা যাবে,1,0,0,0,0,0
ডেঙ্গু বাগান😠😡,0,0,0,0,0,0
ভাই বাগান সুন্দর কিন্তু ডেঙ্গু বিস্তার না করতে পারে সেদিকে লক্ষ্য রাখবেন।,1,0,0,0,0,0
"ওরে বাবা, ডেঙ্গু বাগান দরকার নাই.",1,0,0,0,0,0
ডেঙ্গুর বাগান বাড়ি :(,0,0,0,0,0,0
টবে জলজ উদ্ভিদ এর সাথে মাছের চাষ ও করছেন যাতে পানিতে জন্মান মশার লার্ভা ওই মাছগুলো খেয়ে মশার বংশ বিস্তার রোধ করে।,0,0,0,0,0,0
"কিছু অাজব মানুষ এর কমেন্ট পরলাম,যারা উপরটা দেখেই কমেন্ট করে ভিতরটা জানার দরকার মনে করে না।মশা যেন না হই সেই ব্যবস্থা উনি করেছেন।  আগেই চিলের পিছনে না গিয়ে হাত দিয়া কান চেক করেন।🙄🙄",0,0,0,0,0,0
ছাদের তো ক্ষতি হবার কথা,1,0,0,0,0,0
বাংলাদেশ টিমকে এই বাগানে চাকরি দেওয়া হোক। ক্রিকেট খেলা তাঁদের দিয়ে আর হবেনা মনে হচ্ছে। 😡😡😡 এতো মেনে নেওয়া যায় না -😡😡😡,0,0,0,0,0,0
জল বাগান কি?,0,0,0,0,0,0
এ‌ডিস মশার জন্মস্থান,0,0,0,0,0,0
এডিস মশার অভয়াশ্রম,1,0,0,0,0,0
কমেন্টে হুজুগে বাঙালি বেশি পুরো ভিডিও না দেখে উল্টাপাল্টা কথা বলতেছে।এরাই মুলত গুজব ছড়ায়,0,0,0,0,0,0
"পানিতে মাছ চাষ করছে, তাই মশা হবে না।",0,0,0,0,0,0
"অনেক গাছ বলদ/বলদি ভিডিওর মর্ম না বুঝে কমেন্ট করতেছে ওনি ডেঙ্গুর বাগান করছে, ড্রামের ভিতর মাছ ছেড়ে দিয়েছে যাতে ডেঙ্গুর বংশ বিস্তার না হয়। গাপ্পী,মৌলি,প্লাটি এগুলো মাছের নাম এরা ডেঙ্গুর বংশ বিস্তাররোধ করে।",0,0,0,0,0,0
ডেঙ্গু/ এডিস মশা হতে সাবধান,0,0,0,0,0,0
ইংল্যান্ডের বিপক্ষে জিতল ইংল্যান্ড হাহাহা প্রথম আলো। লজ্জা,0,0,0,0,0,0
স্টিভ রোডসের অভাব কি বাংলাদেশ বুঝতেছে???,0,0,0,0,0,0
"১০ কোটি টাকাই হোক, আসলেই এটার কোনো মূল্য আছে?",1,0,0,0,0,0
আহা!!মহা মূল্যবান জিনিস এভাবে না এনে প্রাইভেট জেট এ করে আনলেই তো পারতো।,0,0,0,0,0,0
এত কঠোর মাদক বিরোধী অভিযান চলার পরও এগুলো আসে কিভাবে।,1,0,0,0,0,0
"ওয়াও,  এগিয়ে যাচ্ছে দেশ। নেশায় এখন বাংলাদেশ স্বয়ংসম্পূর্ণ।",1,0,0,0,0,0
বাংলা দেশে সবই সম্ভব।,1,0,0,0,0,0
ওগুলো  দেশের  সম্পদ।,0,0,0,0,0,0
সবাইকে ফ্রী দিলে তো হয়!,0,0,0,0,0,0
মাদক থেকে বিষক্ত হলো নারী। যাদের পোষাকের জন্য ধ্বংস হচ্ছে হাজারো পরিবার।,1,0,0,0,0,0
ওর থেকে বেকার যুবকদের কিছু দিয়ে দাও তারা একটু রাজা হওয়ার চিন্তা ভাবনা করুক,0,0,0,0,0,0
মন্দ কি?,0,0,0,0,0,0
লে হালুয়া!,0,0,0,0,0,0
মার হাবা,1,0,0,0,0,0
চালিয়ে যাও ডিজিটাল বলে কথা,1,0,0,0,0,0
ভালো তো আমদানি চলছে !,1,0,0,0,0,0
ঘড়ে ঘড়ে গাঞ্জা হিরোইন কে দিয়েছে..  আওয়ামীলীগ সরকার দিয়েছে😒😒😒,1,1,0,0,1,0
"ভেবেছিলাম নতুন মন্ত্রী এলে বাংলাদেশের ভাগ্য বদলাবে। ভাগ্যে আর সইলো না। এই সরকারের নতুন মন্ত্রীরা আরো বেশি মূর্খ, বেয়াদব,অশিক্ষিত,বেঈমান।",1,0,0,0,0,0
এই আরেক মালের আমদানী হয়েছে ?,1,0,0,0,0,0
প্রতিবন্ধিতে মনে করছিলাম!😕😕😕,1,0,0,0,0,0
এই আরেক মালের আমদানী হয়েছে ?,1,0,0,0,0,0
"এশিয়াতে কয়টি দেশ আছে আগে এইটা  কো,  সব জোকার দিয়ে দেশ চলছে,",1,0,0,0,1,0
এদের মত মূর্খ মিথ্যাবাদি যদি রাষ্ট্রের মন্ত্রী হয় তাহলে সেই রাষ্ট্রের ধ্বংস অনিবার্য। ২ দিন আগে বা পরে।,1,0,0,0,0,0
"কিভাবে সম্ভব? গর্বে বুক ফেটে যাচ্ছে! কদিন পর আমার মনে হই সবি ফেটে যাবে,থাক আর বিনোদন নিব না",1,0,0,0,0,0
ভোট ডাকাতিতে কতো নাম্বার এটা বলেন মিস্টার ২য় রাবিশ সাহেব!!,1,0,0,0,0,0
এই গর্বে আমার মাথা ব্যাথা করতেসে  ।,1,1,0,0,0,0
হালার ফুতরে জুতা মার।,1,0,0,0,0,0
আজকেও এত তাড়াতাড়ি আউট 😕😕😕😕,1,0,0,0,0,0
"দিন শেষে তুমি মানুষ,,, আর জীবন শেষে তুমি দোজখের আগুনে পুরে যাওয়ার জন্যে তৈরি",1,0,0,0,0,0
এই পোস্টের মাধ্যমে আমি অনেক উপকৃত হলাম।,1,0,0,0,0,0
"আপুটা সুন্দর একটি কথা বলেছে, এর জন্য ২০১৫সালে😛 তাকে একটি নোবেল দেওয়া হউক 🤗",1,1,0,0,0,0
দিন শেষে আপনি বেডে ( বিছানায়),1,1,0,0,0,0
তুমি আমার বা**,1,0,0,0,0,0
নর্তকী!! খারাপ লাগে তোমার জন্য!,1,0,0,0,0,0
ভাবা যায় এগুলা,1,0,0,0,0,0
যানতাম না আমরা 😂🤣😂,1,0,0,0,0,0
নষ্টা মানুষ,1,0,0,0,0,0
তা তো বটেই😶😶,0,0,0,0,0,0
খুব মিস করবো!,1,0,0,0,0,0
ভচের বড় বড় নো বল গুলা মিস করব!,0,0,0,0,0,0
সম্ভবত একদিন ষ্টেট ক্রিকেট হারিয়ে যাবে ক্রিকেটারদের অনিহার কারনে।,0,0,0,0,0,0
ও কোনদিন টেস্ট ক্রিকেট খেলেছে।,1,1,0,0,1,0
মাল খোর তো নিবেই।,1,0,0,0,0,0
পারে না তো......,0,0,0,0,0,0
পাবনায় তরুণ আলোকচিত্রীদের প্রদর্শনী শুরু,0,0,0,0,0,0
দারুণ,1,0,0,0,0,0
"হ, দিন শেষ মানুষ, সাথে প্রথম আলো পেজের এডমিনের আম্মা",1,0,0,0,0,0
আর দিন শেষে রিপোর্টার একটা অমানুষ 👎,1,0,0,0,0,0
এই সানির ভিডিও দেখেও অনেকে নিজের কার্জ সম্পাদন করে।,1,0,0,0,0,0
কথা শুনার পর বিচি কান্দে উইঠা গেল😜😂😂,1,0,0,0,0,0
ভিডিওসহ আপলোড দিলে পোস্টটা বুঝতে একটু সুবিধা হতো আরকি ৷,1,0,0,0,0,0
"হ,তুমি মানুষ!  😡  তাইলে আমরা কি?",1,0,0,0,0,0
দিন শেষ হওয়ার আগে কি এলিয়েন!!!,1,0,0,0,0,0
"সার্চ হিস্ট্রি দেখলে তো ঠিকই সানির নাম চলে আসবে, আবার সানিরে নিয়ে রিপোর্ট করছে তাই অনেকে নেগেটিভ মন্তব্য করতেছে। বাস্তবতা তো সার্চ হিস্ট্রি।",1,0,1,0,1,0
এই পতিতাদের নিউস কেনো দাও,1,0,0,0,0,0
দিন শেষ মানে রাতে?,0,0,0,0,0,0
আল্লাহ যা করেন ভালোর জন্যেই করেন।,1,0,0,0,0,0
ফেনীতে এখন শান্তি আর শান্তি চলছে 🐕,1,0,0,0,0,0
ডিপজল ভাই বলছে....পাটক্ষেত এখন বন্যার পানিতে ভরা।,1,0,0,0,0,0
দেশে অার কে বা কারা নিরাপদ...!,1,0,0,0,0,0
বেশিভাগ খারাপ কাজের সাথে এই ফালতু সোনাগাজী থানার নাম আসে.,1,0,0,0,0,0
দিনে না রাতে?,1,0,0,0,0,0
এটা মশা বন্ডের কাজ।,1,0,0,0,0,0
"এই ডাকাতি যদি কোনো উচ্চ পদস্থ হিন্দুর বাড়িতে হতো রে ভাই, তাহলে তো আর রক্ষা ছিলো না,",0,0,0,0,0,0
কর্মফল সবাইকেই ভোগ করতে হয় বাপু।,0,0,0,0,0,0
যেমন কর্ম তেমন ফল....,0,0,0,0,0,0
আইনের শাসন বলে একটা কথা আছে!😠😡,1,0,0,0,0,0
"উগান্ডায় শরণার্থী হিসাবে আশ্রয় দেওয়া যেতে পারে,,,",1,0,0,0,0,0
একেই বলে ঠেলার নাম বাবাজী😉😉😉 এ ঠেলা অন্যায়ের ঠেলা!,1,0,0,0,0,0
দালালি করলে হয়ত আজও প্রধান বিচারপতি থাকত,1,0,0,0,0,0
এরকম নগদে পাপের শাস্তি আর দেখি নাই।,1,0,0,0,0,0
দালালি না করলে তো এরকম হবেই।,0,0,0,0,0,0
বিচারপতি!  তোমার বিচার করবে আজি এই জনতা.........,1,0,0,0,0,0
বেশি বুজলে যা হয় আর কি,1,0,0,0,0,0
দূর্নীতি করে পালিয়ে দেশ ছাড়লে য হয় আর কি..??,1,0,0,0,0,0
আমেরিকা এই চিজ ধারন করতে ভয় পাইছে!,0,0,0,0,0,0
আইনের শাসন বলে একটা কথা আছে!😠😡,1,0,0,0,0,0
