comment_text,toxic,severe_toxic,obscene,threat,insult,identity_hate
"Tor moto lucha tahle rap too hobai,jar luchhami video kora film banaia YouTube prochar koros...to muke asob nithii kotha manaina.....!!!",1,1,1,0,0,0
"2min 50sec ar akta video dekcelm. Jessia apur sate, toh vaiya oita ki rape cilo naki ovodro prem ????",1,0,1,0,0,0
"Beshir bhaag manush Jahannam e jabe keno janen ?  Manusher mukher bashar jonno !  Jibone joto bhalo kaaj kore soab kamaisen apnara shob ei comment box e gali dewar jonno shob ay ""Salman Muktadir"" er paate gia jombe !  Tai bhaiera dowa kore gali dia nijer kobor nije khodai koiren na !",0,0,0,0,0,0
Bhoot er mukhe ram ram... ,1,0,0,0,0,0
"Amar pasher bashar bhai ra tader bondhuder niye Amar bashay ghurte ashchhilo. tara ottonto bhalo manush, kokhono kharap kaaj Kore na.  amra golpo kortesi, er moddhei kotha theke jeno akta hegab pora meye eshey oderke prosroy diye dilo ar Tara amake rape Kora shuru korlo. oidin er koshto Ami akhono bhulinai. ajke abar amra chaa er dokane adda dicchhilam tokhon arek hegab pora meye tader ke porosroy dite ashchhe tokhon ami take ei video ta dekhaisi ar shey shathe shathe bhalo hoye gese ar Amar pasher bashar bhai rao bhalo hoye gese. apnar jonno ajke amar jibon beche gese bhai. apnake onek dhonnobaad",0,0,1,0,0,0
Jara offensive commnts kortesen.! Ase pashe ki hocche na hocche esob na vebe!    asole apnder uchit gun diye nijer mathay rekhe trigge pull kora!    JOTTOSOB!   kichu bolte na paren atlst offensive kotha bole nijera na gu khan etar prove diyen na!!!    !   Point hocche issue ta ki niye!  Is it worthy or not!!!    Bloodly!!,1,0,0,0,0,0
. oi video ta te kharap kichui silona. hudai eto jhamela korse...,0,0,0,0,0,0
??  mane seriously????......kicu manuser oke karap lage that's ok...but ajker topic tate aisob lame comment kivabe kora jay??????,0,0,0,0,0,0
 But ekhane egula bole lab nai. 99% manush e faltu comment kore chole jabe tmi ki bolla or bujhaite chaila eta Kew dekhbe na  Eta asholei Bangladesh bro!  I'm a girl & & amar kharap lagtse j Ami Bangladesh e jonmaisi??,0,0,0,0,0,1
Apnr moto jara nas gan kore video upload dey..r apndr jownota vora nas gan gola dake manush ra ai karap kaje lipto hy..,0,0,0,0,0,0
BAINCHOD,1,1,0,0,1,0
BOKAC**DA,1,1,0,0,0,0
Ajk khala dakha Jotona Kosto payachelam ai post ar coment gula Amar Sob Kosto Dhuya Dca.Salman tor moto abal Jano Bangladesh Cup nawar Ag porjonto bacha thaka Amin????????,1,1,0,0,1,0
 comments arokom abal Manuser ovab nai jara kicu lekte paruk r na paruk love and respect from bollam na ajob khota koy banggali I mean akta khota bujuk r na bujuk love and respect Birok to keu jodi kicu bolte cau amar khota ta vaiba boila jayo naki tomi o love and respect ????,1,0,0,0,0,0
Amar shathe shojashoji na kothai bole amar bepar e kotha bole'.,0,0,0,0,0,0
Salman vai friendly ekta ktha bolte chai. Apnk niye miyedr ato chukaney kenu janen. Bcz apnk sobai kace pite chai sobao jealous r ty ato chukany uthca  jar jonno control  na pere sobai kisu na kisu bolei jacca jenu tader sukh ta at list mete.. Bro u r the legend.  Worldwide legendary boy????????????Luv u...,0,0,0,0,0,0
Bhai tumi toh dekhi star plus er naika. ghorer bhitore sheje guje ghum jaw. Oh! abar juta pore o ghumaw.,0,0,0,0,0,0
No problem vaiya... Ami tmke akta suggestion dei tmi sanju hindi movie ta akbar valo Kore dekben..  Manus ar kharp time jai???? abr valo time o ashe ??????so tmi just ignore koro dekba tmke niye jara kharp kotha legse tara tmke niye abr valo kotha legbe..,0,0,0,0,0,0
 Experience ache bolei right hobe emon kono kotha nei,0,0,0,0,0,0
"Bhai, Bangladesh eh parents der upor diye kichu bollei beyadobi hoye Jai. My mom always tells me ,�Manush er shamne baba ma ke choto korte hoyna�  where as shey nijei amader manush er shamne embarrass kore. Mane nije jeita korbe shetai thik. My mom believes in �Manush ki bolbe..� and also has the attitude of �Manush er shathe tomar jorana� ...... Jai toh koi Jai ami ??",0,0,0,0,0,0
tmr kace amr English prvt prte hbe??,0,0,0,0,0,0
"Manuser gala gali khawar voye,, ekon bangla post na kore,, english a post kortcee    :-D tmi ki mone koro manus kicu bujenah !! ",0,0,0,0,0,0
Baba ma k bujano jay na asob.. Tara boro..r boroboroder kotha sunte hoy..baba ma k kosto dile pap hobe..etc.. Agular jonnoi keu right tao akon bole na..,0,0,0,0,0,0
 Jani j..  haters ra.. taw.. Haha dibe...??????..,1,0,0,0,0,0
"Vai kisu bujhlm na  Apnader prblm ki  Salman Mohammad Muqtadir er obhodro prem release korer por kotto kisu bollen...  Bangladesh e kotto kharap kharap video song ,movie release hoy  Oi gula ki apndr chok e pore na??????",1,0,0,0,0,0
"Haters go codone baca jaccena,  r a atoi jokhon jole boss re jokhon tolerate korte paros na tahole bos ar page asos kn??hoga mara dibar jonne?jottosob abaler team  Boss is boss??",1,1,1,0,1,0
"  are parents der sthe onnoder compare korben,omuker baba ata pare,omuker ma ota pare,omukra to kotipoti,tomar bondhu to america thake,omuker 10ta flat.  Equal-Equal",0,0,0,0,0,0
bhaiya. tmi ekmatro j amadr moto koste thaka kisor dr bepar a kota bolo jara poti din bullying er sikr hoi #thank_u,0,0,0,0,0,0
"""Jeidin baccha hobe sheidin bujhba parenting ki""-??",0,0,0,0,0,0
Atodin a akta juktiwala ktha sunlam tar theke??,0,0,0,0,0,0
"HSC pass korte 22 bar  xm diya,,aber English marai,,,falto,",1,0,0,0,1,0
Always keno majhraat a apnr bigar uthe ???,1,1,0,0,1,0
Bhai ami ekta kotha koi Shankar bus stand er picher goli te van niya boshe bhai matro 20 tk egula kan huday tk khoroch koren oi tk diya meye potaite parben Toh,0,0,0,0,0,0
Ghumao na keno broh? ghumao jao.,0,0,0,0,0,0
Vaiya Chattgram theke Dhaka ashche Akta wish niye seta holo apnr sathe dekha... Please vai aktu bollen nah Apnr sathe kothay dekha hbbe? And believe me ami apnr video tkhn theke dekhi jkhn theke apni video make koren! Vai Please vaiva Deikkhen!,0,0,0,0,0,0
"vai nude video thukku new video joldi char, jate amra aro moja nite pari r ha ha react dite pari?????? (lope u jessia????) lope from Uganda",1,0,1,0,0,0
Er jonnoi ami apnr post e comment korina ..cz ato comment porte porte r haha react dite dite phn e charge ses hoye jay. ...jiboner jhuki nia charge diyew Ami apnr post dekhi ...sudhu haha react dibo bole ??????????,0,0,0,0,0,0
2 Jon eksate Liton er plate gele dus Na.laganir por saira gele seleder dus.val tokon lagaite dew keno . comment E. Paltu meyeder comment dekle mon Chao.??????????,1,0,1,0,0,0
Bangali r jai hok 1971 er muktijudho er kta vule geleo tmr kta kintu kkhno vulte parbena ato mohan salman????,1,0,0,0,0,1
Hawker market ee available koita lagbe 150 taka kore ?,0,0,0,0,0,0
Toke diye jodi T-shirt r modeling kore sei T-shirt ki cholbe.....???,0,0,0,0,0,0
Bai plzz new video den,0,0,0,0,0,0
Tmr baal a ami agun lagiye dsilam Vaya ????,1,1,0,0,0,0
 juliye rakhbo na sathe sathei acpt hobe??,0,0,0,0,0,0
Jara Galagali kortechen Tra nijer Tao Aktu Vabe dakhun??,0,0,0,0,0,0
New Market e pawa jai 200tk dia er theke bhalo quality??,0,0,0,0,0,0
Dekho faltumi chere dao  Valo hoye jao  Ar hea ai t-shirt ?? jassia k dao or jama kapor ar ovab or upokar hobe ...,0,0,0,0,0,0
Price of these tees?M size available? Vaiya tmr post er comment gula na dekhle bojhaay jaay na je Bangladesher oligolite jotto sob bosti ar 3rd class polapan ekhono ache..Odeer ektai dukkho ora tmr porjaye kokhono reach korte parbe na??And you have enough humor & great mentality to handle these shits?? Love you?,1,0,0,0,0,0
01867417276..ata amr number..20 tk recharge kre dao tw??,0,0,0,0,0,0
"Ato kisu korar ki drkr bonani footpat a van garite niya boslei paros, baicha lon khali 100",0,0,0,0,0,0
ki ekta obosta.tmder asholei kam kaj nai eisob comment koira j ki moja pao tmra allah e jane ekta mnusher piche emne porar kono manei nai tmdr deklee to mone hoy morar ag porjonto o jdi salman post dei tmra eisob faul comment korva.kaore like na korle mnush aro oi jinish ignore kore bt tmra to pichei poira acho. Nothing to say??,0,0,0,0,0,0
Jessikar huga cato.Judi akta pad marto tokhon ki hoito ami tw atai vebe pai na..,1,1,1,0,1,0
80 taka goosebumps from ODC (Opposite of Dhaka College) market,0,0,0,0,0,0
Tahmina Achal vaiii kalke theke amr choke shudhu ekhn oitay vashtese. :v,0,0,0,0,0,0
Video banano bad diya akhn ganjjir bebssa dorsso kn??,1,1,0,0,0,0
Chaad Dekha committee may be tomake dekhei Eid confirm korse ??,0,0,0,0,0,0
"ai j amake dekhe??...ami jantam,amar post dekhar por j tmih post korba amake niye...lukaiya lukaiya stalk koro na?eto valobasha lukaia raikha lav ki bollei paro???? Btw Eid mubarak",0,0,0,0,0,0
Amr tmr hair style akdom pochondo na ??tumr hair deke  1st vbsilm tumi amr dada vai ??trpor deki tumi soloman ??muqta,1,0,0,0,0,0
"Hoteo pare, Kalker chadta o matchstick er moto shukna chilo, Plus just kichukkhoner jonno esechilo.. ",0,0,0,0,0,0
Bahire ki salman ber htee parena???????????? jessia ki akhono gate a et niye daray ase?,0,0,0,0,0,0
abal marka ?,1,0,0,0,0,0
bainc**d,1,1,0,0,1,0
sara boschor panjabir add kore last pojjontho Jakat er panjabi diye Eid korla???,0,0,0,0,0,0
Baire gele to manus juta pita korbe accha basae pic tule ei up dei ??????,0,0,0,0,0,0
Tumi r jesssica naki ek ei background ea pic tulco? Meme ea deklam!! Confirm korte tmader wall ea aslam! Paro o baap natok korte!,0,0,0,0,0,0
 vai ami tmr page following dia rakchi sudu comment gula porar jonno.. Tmio poiro vai ??,0,0,0,0,0,0
Ami e ak matro manus? J ai abal er abal marka post er comment dekhe binodon newar jonno ai page a like dya rakhsi? ??,1,0,0,0,1,0
 jokhon AIUB er perform dekhchilam thokhon theke . ?????,0,0,0,0,0,0
"Sobai roja ache, jar jonno ei prothom tomar post er commente keu gali dicche na!!! ????",1,0,0,0,0,0
  Hoo..ovodro prem to comedy chilo:-),0,0,0,0,0,0
Salman vi amr kase apnr banano porn video ovodro prem ache......????viral kore debo?,1,0,1,0,0,0
Onno Keo Shuntesi Bro Onk Xoss. But Offline Download Hosse na??,0,0,0,0,0,0
 (onno keo.)..??????..mone dhorce song ta akdomm.... Amar moto tomai ato valobashbe ke bolo??????,0,0,0,0,0,0
Krittim Upohar Dibe Ki shopne!?kokhono Ki Icche kore Jete Oronne!?Amar sathe Adhar rate ekaki Hat dhore!!?(ei part ta best Lagche amar kache????????),0,0,0,0,0,0
"tor jiboner shob cheye boro vul hoise erokom baal saal gaan release kora, wanna be jotto shob tora, tora shob gulai same, ektu fame pailei nijeder k mon a koros Leonardo Di Caprio ar George Michael, jotto shob baal saal ??????",1,1,0,0,1,0
"Bro Tahsin bhaia abar ata nieo na shuru koren.... Jai hok,I will always support you! EID MUBARAK! ??",0,0,0,0,0,0
"namaj ta poira ashi,tarpor gali dimu",1,0,0,0,0,0
Aro veshi veshi video aplode koren  inshalla apnar Subscribe bere jabe ami duya kori baiya apnei best you tuber,0,0,0,0,0,0
Tora amakei boycott korte paros nai arong ke Ki boycott Korbi.,0,0,0,0,0,0
"Oneker comment e onek like asche ... Amare keu like, love diben ektu please ....",0,0,0,0,0,0
" Ei jara boycott boycott kortese, aarong jdi 30% sale dey shbar age orai jabe.",0,0,0,0,0,0
"Salman bhai,amar kache khobor ache. Tomar DOHS er bashay, jeta Avenue 1 er 149 number house, oikhane naki eid er din duita nengtu meye pregnant hoye dhuke bolbe tmi oder baba ??.  Ektu shabdhane theko bhaia.  Love you ?",0,0,0,0,0,0
"Nijer sathe arong k tulona koro? Arong o brand arong theke sobai kena kata kore,Tumi o ki brand?tomake o ki sobai kine??",0,0,0,0,0,0
Autistic der upor doya Kore keu boycott Kore nah! Kintu ekhn tomr sobai khilli uraabe ??,1,0,0,0,0,0
R ek madarchod ??????...tor j follower komsilo vhuila gesos shala maiakhor...,1,1,0,0,1,0
Tomare boykot korle moja pabe manush kmne.  Binodon er jnno raikha dise jonogon bojhonai baperta ??,0,0,0,0,0,0
bainchod,1,1,1,0,1,0
magirpola,1,1,1,0,1,0
Hahahaha ekdom.youtoub ar scandal cahra tmio bekar ?,0,0,0,0,0,0
tumi to bekar na vaya onk kam kaj tomar,0,0,0,0,0,0
Manush atoh faltu kno hoi..normal aktah post ato baje cmnt kore ki buija...nh dekhle parle ignore krte proh..hudaw pagoler motoh aisha baje cmnt krbo,0,0,0,0,0,1
vai apnr (motivetional) video dekhar por ami eishob xm ar study nia tenson kori na . Ektai dream bodybuilding,0,0,0,0,0,0
Muslim Vaiti manush ke motivate korte giye bash kheye ekhon demotivate korar poth beche niyechen. Kew Ameen na bole jaben na ?,0,0,0,0,0,0
Ai baba buke ai... btw what was your result:),0,0,0,0,0,0
"Bujsi Jashia nai 1.31 min o nai,akha coltase motivational kotha batra boila tk income er danda kortesa polada?",0,0,0,0,0,0
Tahole ki manus higher educated hobe na!!!?. A complete education make a good man also better....,0,0,0,0,0,0
Ki khali senti status dao! Emnitei bhallagena,0,0,0,0,0,0
Shobar modhhe jodi ego thake tahole bekar thakbena keno bro ? ?  Kono kaj e choto na ? ey gaan shobai re daan tailei ar 2 koti bekaar thakbena,0,0,0,0,0,0
Vaya manush jai boluk tmr fan asi always takbo jai hoye jak...ar tmr moto ei rokom bable ei deshe ar rape hoito na...love and respect my bro?,0,0,0,0,0,0
Hmmm ..vai ....eta akhn desh k gras kore feleche Kichu ekta krte hobe ...? eisb dhorker ki ma meye bon nai ...? manus kmne esb krte pare ..omanus gula sob .,0,0,0,0,0,0
"But jodi oi meye gula bole dito je ke private parts niye kotha boltesilo oder moddhe koyekjon mile shei meye ke group kore rape korto je salman muqtadir er kase amader insult korse that's why... Nijeke bachanor jonno meye ra eshob dekheo silent thake...eta chara aar korar kisu nai o????
",0,0,,0,0,0
Ami apnar page r niyomito follower noi..Sudhu ekta jinis e mon e hoi apnak deke j apni vul deshe jonmechen! Aajker ei post ta r jnno onek respect...look the comments even such kind of posts!   Such a shame here!,1,0,0,0,0,1
Tmi vaiya tmr video te bolte parba mama  orange colour jama pora meye tar back (pacha) dekh nah!!!! R school er chele ra ektu boro boro bolse deikha tmi ekdm buija gco rape hoy keno ?,0,0,0,0,0,0
Apni j sexi sexi video make koren.it is also one kind of the cause.,1,1,1,0,0,0
You are logical for today. BTW 150 Ta  k khaisilo bhai?,0,0,0,0,0,0
"Dud dekha gele to bolboi dud dekha jay. nije age thik how bujco balpakna, r dud dekhaile bedroom e dekhaite boilo rasta ghate na. cholo usa er style a r rape hoile din ses a bisar sao saudi style a tai na.",1,1,1,0,1,1
"Public je kmn ta bujha jay karo comments deklei, kichu bujhuk ba na bujhuk faw ajaira kichu kotha batra bolai lagbe, vdo tay ki niye kotha bolice r cmnt a ki boltice public, hayre jonota upsos kuttar lej jindigiteo soja hobe na",0,0,0,0,0,0
Shala rape niya toh kono motivational video banas nai banaichos 18+ video ar ekhn assho boyan dite . Valo kichu video baniye parle young der kichu sikhan nahole ei vondami gula bad den . Lojja howa uchit,1,1,1,0,1,0
aro koyekta kamla ekhon abar eirokom ekta post eo haha react ditesey :3 bhai you can't  spell Bangladesh without kamla :3,1,1,1,0,1,0
"Tor moto lucha tahle rap too hobai,jar luchhami video kora film banaia YouTube prochar koros...to muke asob nithii kotha manaina.....!!!",1,0,0,0,0,0
"2min 50sec ar akta video dekcelm. Jessia apur sate, toh vaiya oita ki rape cilo naki ovodro prem ??",1,0,0,0,0,0
"Beshir bhaag manush Jahannam e jabe keno janen ? Manusher mukher bashar jonno ! Jibone joto bhalo kaaj kore soab kamaisen apnara shob ei comment box e gali dewar jonno shob ay ""Salman Muktadir"" er paate gia jombe ! Tai bhaiera dowa kore gali dia nijer kobor nije khodai koiren na !",0,0,0,0,0,0
Bhoot er mukhe ram ram... Nice acting to get people's sympathy ??,0,0,0,0,0,0
apnake onek dhonnobaad,0,0,0,0,0,0
Jara offensive commnts kortesen.! Ase pashe ki hocche na hocche esob na vebe!  ! ,0,0,0,0,0,0
oi video ta te kharap kichui silona. hudai eto jhamela korse...,0,0,0,0,0,0
?  mane seriously????......kicu manuser oke karap lage that's ok...but ajker topic tate aisob lame comment kivabe kora jay?????,0,0,0,0,0,0
ekhane egula bole lab nai. 99% manush e faltu comment kore chole jabe tmi ki bolla or bujhaite chaila eta Kew dekhbe na  Eta asholei Bangladesh bro!  I'm a girl & & amar kharap lagtse j Ami Bangladesh e jonmaisi??,0,0,0,0,0,0
"ami to 200 meyer sathe thakchi"". Obhodro hoyechi ami tomarei preme..",1,0,0,0,0,0
Apnr moto jara nas gan kore video upload dey..r apndr jownota vora nas gan gola dake manush ra ai karap kaje lipto hy..,0,0,0,0,0,0
Ajk khala dakha Jotona Kosto payachelam ai post ar coment gula Amar Sob Kosto Dhuya Dca.Salman tor moto abal Jano Bangladesh Cup nawar Ag porjonto bacha thaka Amin????,0,0,0,0,0,0
Salmam mugtadir comments arokom abal Manuser ovab nai,1,0,0,0,0,0
'Amar shathe shojashoji na kothai bole amar bepar e kotha bole',0,0,0,0,0,0
Bhai tumi toh dekhi star plus er naika. ghorer bhitore sheje guje ghum jaw. Oh! abar juta pore o ghumaw.,0,0,0,0,0,0
No problem vaiya... Ami tmke akta suggestion dei tmi sanju hindi movie ta akbar valo Kore dekben..  Manus ar kharp time jai?? abr valo time o ashe ???so tmi just ignore koro dekba tmke niye jara kharp kotha legse tara tmke niye abr valo kotha legbe..,0,0,0,0,0,0
look who's talking... tmr baba ma ki korse salman? ki sikhaice? you're just mannerless jerk...khaia daia aisa abar proud feel koro...how lame!,1,0,0,0,0,0
. Jai toh koi Jai ami ?,0,0,0,0,0,0
tmr kace amr English prvt prte hbe?,0,0,0,0,0,0
"Manuser gala gali khawar voye,, ekon bangla post na kore,, english a post kortcee    :-D tmi ki mone koro manus kicu bujenah !!",0,0,0,0,0,0
Baba ma k bujano jay na asob.. Tara boro..r boroboroder kotha sunte hoy..baba ma k kosto dile pap hobe..etc.. Agular jonnoi keu right tao akon bole na..and the result became worse,0,0,0,0,0,0
Agreed with u vaiya.... They r always think that they r r8.. Jani j..  haters ra.. taw.. Haha dibe...???..,0,0,0,0,0,0
"Vai kisu bujhlm na  Apnader prblm ki  Salman Mohammad Muqtadir er obhodro prem release korer por kotto kisu bollen...  Bangladesh e kotto kharap kharap video song ,movie release hoy  Oi gula ki apndr chok e pore na???",0,0,0,0,0,0
"Haters go codone baca jaccena,  r a atoi jokhon jole boss re jokhon tolerate korte paros na tahole bos ar page asos kn??hoga mara dibar jonne?jottosob abaler team  Boss is boss?",1,0,0,0,0,0
beyadop,1,0,0,0,1,0
magi,1,1,1,0,0,0
"how useless he has become*  are parents der sthe onnoder compare korben,omuker baba ata pare,omuker ma ota pare,omukra to kotipoti,tomar bondhu to america thake,omuker 10ta flat.  Equal-Equal",0,0,0,0,0,0
bhaiya. tmi ekmatro j amadr moto koste thaka kisor dr bepar a kota bolo jara poti din bullying er sikr hoi #thank_u,0,0,0,0,0,0
Bruuuuuuuuuuuuh top faaaaaaaaaaaaaaaaan.Fuuuuuuuuuccccccckkj,1,1,0,0,0,0
"""Jeidin baccha hobe sheidin bujhba parenting ki""- the most common reply of all Bengali parents ?",0,0,0,0,0,0
Atodin a akta juktiwala ktha sunlam tar theke?,0,0,0,0,0,0
"HSC pass korte 22 bar  xm diya,,aber English marai,,,falto,",1,0,0,0,0,0
Always keno majhraat a apnr bigar uthe ???,1,1,1,0,0,0
Bhai ami ekta kotha koi Shankar bus stand er picher goli te van niya boshe bhai matro 20 tk egula kan huday tk khoroch koren oi tk diya meye potaite parben Toh,0,0,0,0,0,0
Ghumao na keno broh? ghumao jao.,0,0,0,0,0,0
Vaiya Chattgram theke Dhaka ashche Akta wish niye seta holo apnr sathe dekha... Please vai aktu bollen nah Apnr sathe kothay dekha hbbe? And believe me ami apnr video tkhn theke dekhi jkhn theke apni video make koren! Vai Please vaiva Deikkhen!,0,0,0,0,0,0
"vai nude video thukku new video joldi char, jate amra aro moja nite pari r ha ha react dite pari??? (lope u jessia??) lope from Uganda",1,0,0,0,0,0
Er jonnoi ami apnr post e comment korina ..cz ato comment porte porte r haha react dite dite phn e charge ses hoye jay. ...jiboner jhuki nia charge diyew Ami apnr post dekhi ...sudhu haha react dibo bole ?????,0,0,0,0,0,0
2 Jon eksate Liton er plate gele dus Na.laganir por saira gele seleder dus.val tokon lagaite dew keno . comment E. Paltu meyeder comment dekle mon Chao.?????,1,0,0,0,0,0
Bangali r jai hok 1971 er muktijudho er kta vule geleo tmr kta kintu kkhno vulte parbena ato mohan salman??,0,0,0,0,0,0
Hawker market ee available koita lagbe 150 taka kore ?,0,0,0,0,0,0
Toke diye jodi T-shirt r modeling kore sei T-shirt ki cholbe.....???,0,0,0,0,0,0
Bai plzz new video den,0,0,0,0,0,0
Tmr baal a ami agun lagiye dsilam Vaya ??,1,1,1,0,0,0
 juliye rakhbo na sathe sathei acpt hobe?,0,0,0,0,0,0
Jara Galagali kortechen Tra nijer Tao Aktu Vabe dakhun?,1,0,0,0,0,0
New Market e pawa jai 200tk dia er theke bhalo quality?,0,0,0,0,0,0
Dekho faltumi chere dao  Valo hoye jao  Ar hea ai t-shirt ? jassia k dao or jama kapor ar ovab or upokar hobe ...,0,0,0,0,0,0
01867417276..ata amr number..20 tk recharge kre dao tw?,0,0,0,0,0,0
"Ato kisu korar ki drkr bonani footpat a van garite niya boslei paros, baicha lon khali 100",0,0,0,0,0,0
ki ekta obosta.tmder asholei kam kaj nai eisob comment koira j ki moja pao tmra allah e jane ekta mnusher piche emne porar kono manei nai tmdr ,0,0,0,0,0,0
Jessikar huga cato.Judi akta pad marto tokhon ki hoito ami tw atai vebe pai na..,1,1,1,0,0,0
80 taka goosebumps from ODC (Opposite of Dhaka College) market,0,0,0,0,0,0
BALmarka kotha ,1,1,1,0,0,0
amr dhon kou ,1,1,1,0,0,0
shouya,1,1,1,0,0,0
amr chater bal,1,1,1,0,0,0
amar huga chatba ,1,1,1,0,0,0
dhon ta choisa dou ,1,1,1,0,0,0
amar bal onk boro ,1,1,1,0,0,0
bal poira demo,1,1,1,0,0,0
mal diye bal diye semai khou ga ,1,1,1,0,0,0
mal khou ,1,1,1,0,0,0
khoisa mal fala ,1,1,1,0,0,0
dhon kharaise ,1,1,1,0,0,0
Tahmina Achal vaiii kalke theke amr choke shudhu ekhn oitay vashtese. :v,0,0,0,0,0,0
Video banano bad diya akhn ganjjir bebssa dorsso kn?,1,0,0,0,0,0
Chaad Dekha committee may be tomake dekhei Eid confirm korse ?,0,0,0,0,0,0
Eto gali kheyeo kotto post ditese!!! Allah eto dhoirjo amr ex re dileo hoito,1,0,0,0,0,0
"ai j amake dekhe?...ami jantam,amar post dekhar por j tmih post korba amake niye...lukaiya lukaiya stalk koro na?eto valobasha lukaia raikha lav ki bollei paro?? Btw Eid mubarak",0,0,0,0,0,0
Amr tmr hair style akdom pochondo na ?tumr hair deke  1st vbsilm tumi amr dada vai ?trpor deki tumi soloman ?muqta,0,0,0,0,0,0
"Hoteo pare, Kalker chadta o matchstick er moto shukna chilo, Plus just kichukkhoner jonno esechilo.. ",0,0,0,0,0,0
Bahire ki salman ber htee parena?????? jessia ki akhono gate a et niye daray ase?,0,0,0,0,0,0
VALLAGSE BHAI,0,0,0,0,0,0
valobashi bhai,0,0,0,0,0,0
koi tmi ,0,0,0,0,0,0
accha thik ache ,0,0,0,0,0,0
thik ace,0,0,0,0,0,0
nah bhai ,0,0,0,0,0,0
na bhai,0,0,0,0,0,0
ho bhai ,0,0,0,0,0,0
jamo ,0,0,0,0,0,0
na jamo nah ,0,0,0,0,0,0
koi jou,0,0,0,0,0,0
basai ami ,0,0,0,0,0,0
achi ami ,0,0,0,0,0,0
oka ami jacci ,0,0,0,0,0,0
asbi toi ?,0,0,0,0,0,0
aj asba ,0,0,0,0,0,0
kal jabo ,0,0,0,0,0,0
kal asho tmi ,0,0,0,0,0,0
valo hoi ,0,0,0,0,0,0
biri khai ,0,0,0,0,0,0
hugar pola ,0,0,0,0,0,0
bainchod,1,1,1,0,1,0
hole o hote pare ,0,0,0,0,0,0
minni re mar ,1,0,0,0,0,0
hobe nah kn ,0,0,0,0,0,0
hocce to ,0,0,0,0,0,0
astechi thak ,0,0,0,0,0,0
nai aslam ,0,0,0,0,0,0
taratri eai ,0,0,0,0,0,0
biri anis ,0,0,0,0,0,0
ho biri ,0,0,0,0,0,0
tor icche ,0,0,0,0,0,0
amin jani nah ,0,0,0,0,0,0
icce tor,0,0,0,0,0,0
oka anis ,0,0,0,0,0,0
mama ,0,0,0,0,0,0
kaka ,0,0,0,0,0,0
kakka,0,0,0,0,0,0
mammmaaaa,0,0,0,0,0,0
ki jani ami ,0,0,0,0,0,0
parbi toi ,0,0,0,0,0,0
taile ei,0,0,0,0,0,0
hoga mara khou ,1,1,1,0,1,0
amar allah ache ,0,0,0,0,0,0
bachabi amare ,0,0,0,0,0,0
taka de ,0,0,0,0,0,0
loan dis ,0,0,0,0,0,0
kobe debi ?,0,0,0,0,0,0
amr dorker ,0,0,0,0,0,0
ho boji nah ami ,0,0,0,0,0,0
kou ga kotha ,0,0,0,0,0,0
sob janoi to ,0,0,0,0,0,0
tahole bolla kn ,0,0,0,0,0,0
sara boschor panjabir add kore last pojjontho Jakat er panjabi diye Eid korla??,0,0,0,0,0,0
salman be like:Baire gele to manus juta pita korbe accha basae pic tule ei up dei ???,0,0,0,0,0,0
Tumi r jesssica naki ek ei background ea pic tulco? Meme ea deklam!! Confirm korte tmader wall ea aslam! Paro o baap natok korte!,0,0,0,0,0,0
Salman Mohammad Muqtadir vai ami tmr page following dia rakchi sudu comment gula porar jonno.. Tmio poiro vai ?,0,0,0,0,0,0
Ami e ak matro manus? J ai abal er abal marka post er comment dekhe binodon newar jonno ai page a like dya rakhsi? ?,0,0,0,0,0,0
"Sobai roja ache, jar jonno ei prothom tomar post er commente keu gali dicche na!!! ??",1,0,0,0,0,0
"Sobai roja ache, jar jonno ei prothom tomar post er commente keu gali dicche na!!! ??",0,0,0,0,0,0
Salman vi amr kase apnr banano porn video ovodro prem ache......??viral kore debo?,1,0,1,0,0,0
Onno Keo Shuntesi Bro Onk Xoss. But Offline Download Hosse na?,0,0,0,0,0,0
love This song (onno keo.)..???..mone dhorce song ta akdomm.... Amar moto tomai ato valobashbe ke bolo???,0,0,0,0,0,0
Krittim Upohar Dibe Ki shopne!?kokhono Ki Icche kore Jete Oronne!?Amar sathe Adhar rate ekaki Hat dhore!!?(ei part ta best Lagche amar kache????),0,0,0,0,0,0
"tor jiboner shob cheye boro vul hoise erokom baal saal gaan release kora, wanna be jotto shob tora, tora shob gulai same, ektu fame pailei nijeder k mon a koros Leonardo Di Caprio ar George Michael, jotto shob baal saal ???",1,1,1,0,0,0
"Bro Tahsin bhaia abar ata nieo na shuru koren.... Jai hok,I will always support you! EID MUBARAK! ?",0,0,0,0,0,0
"namaj ta poira ashi,tarpor gali dimu",1,0,0,0,0,0
Aro veshi veshi video aplode koren  inshalla apnar Subscribe bere jabe ami duya kori baiya apnei best you tuber,0,0,0,0,0,0
Tora amakei boycott korte paros nai arong ke Ki boycott Korbi. #hujug #bherarpaal,0,0,0,0,0,0
"Oneker comment e onek like asche ... Amare keu like, love diben ektu please ....",0,0,0,0,0,0
"Hahaha well said. Ei jara boycott boycott kortese, aarong jdi 30% sale dey shbar age orai jabe.",0,0,0,0,0,0
